PEIMS DATA FOR SCHOOL YEAR 2019-2020,,,,,,,,,
NEW GRADE LEVEL CODES WERE INTRODUCED IN THE 2013-2014 SCHOOL YEAR.,,,,,,,,,
THESE CODES AS WELL AS SOME OF THE PREVIOUS YEARS' COMBINED GRADE CODES ARE REFLECTED IN SOME REPORTS.,,,,,,,,,
USERS WILL NEED TO LOOK AT ALL GRADE-LEVEL CATEGORIES TO DETERMINE ACCURATE TOTAL COUNTS.,,,,,,,,,
Region,County,District,District Name, Charter Status,Staff_Category,Staff,FTE Count,Total Base Pay,Average Base Pay
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,TEACHING STAFF,TOTAL TEACHING STAFF,64.59,2769047,42871
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,COUNSELOR,0.04,2358,57512
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,OTH CAMP EXEMPT PROFESSNAL AUX,2.13,112000,52706
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,TOTAL SUPPORT STAFF,2.17,114358,52797
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,BUSINESS MANAGER,1,90000,90000
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,PRINCIPAL,3,165000,55000
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,SUPERINTENDENT/CAO/CEO/PRESDNT,1,165000,165000
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,TOTAL ADMINISTRATIVE STAFF,5,420000,84000
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER, ,TOTAL PROFESSIONAL STAFF,71.76,3303405,46036
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,PARAPROFESSIONAL STAFF,EDUCATIONAL AIDE,16.86,333933,19802
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,PARAPROFESSIONAL STAFF,TOTAL PARAPROFESSIONAL STAFF,16.86,333933,19802
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,BUSNESS/FINANCE CLERICAL,1,62500,62500
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CAMPUS OFFICE/CLERICAL,8,240435,30054
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CENTRAL OFFICE/CLERICAL,8,274984,34373
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CHILD NUTRITION,12.17,239248,19665
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CUSTODIAL,2,37440,18720
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,MAINTENANCE,8,233708,29214
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,OTHR NON-EXEMPT AUX INC VOLUNT,1.49,53530,35878
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,SAFETY/SECURITY,2.85,66955,23491
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,TRANSPORTATION,6.34,146043,23027
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER, ,TOTAL AUXILIARY STAFF,49.85,1354843,27178
20,BEXAR COUNTY,15802,GEORGE GERVIN ACADEMY,OPEN ENROLLMENT CHARTER, ,TOTAL PERSONNEL,138.47,4992181,36052
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,KINDERGARTEN,18.21,1083962,59516
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,MIDDLE SCHOOL (GRADES 6 - 8),10.77,685338,63629
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 1,18.65,1081488,57973
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 2,18.76,1114219,59383
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 3,18.15,1070124,58966
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 4,18.66,1112885,59640
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 5,21.26,1235665,58119
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 6,17.08,1083193,63426
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 7,10.91,687607,63046
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 8,8.93,583371,65323
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADES 9-12,44.19,3003650,67972
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,TEACHING STAFF,TOTAL TEACHING STAFF,205.58,12741502,61980
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,ATHLETICS - OTHR THAN ATHL DIR,0.76,54150,70812
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,COUNSELOR,2.29,164536,71721
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,DEPARTMENT HEAD,1.91,127425,66648
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,LEA/CMP INFO TECH PROFESSIONAL,0.76,58939,77075
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,OTH CAMP EXEMPT PROFESSNAL AUX,2.4,180122,75013
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,OTHR LEA EXEMPT PROFESSNAL AUX,8.52,952524,111812
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,SCHOOL NURSE,3.51,259671,73911
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,SUPPORT STAFF,TOTAL SUPPORT STAFF,20.17,1797367,89116
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,ASSISTANT PRINCIPAL,6.5,535220,82342
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,BUSINESS MANAGER,0.76,135291,176920
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,DIST INSTR PGM DIR OR EXC DIR,2.29,207285,90356
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,PRINCIPAL,5.3,615539,116150
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,REGISTRAR,4.61,272223,59054
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,SUPERINTENDENT/CAO/CEO/PRESDNT,0.76,190937,249689
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,TOTAL ADMINISTRATIVE STAFF,20.23,1956495,96700
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER, ,TOTAL PROFESSIONAL STAFF,245.98,16495364,67060
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,PARAPROFESSIONAL STAFF,EDUCATIONAL AIDE,90.06,5305352,58909
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,PARAPROFESSIONAL STAFF,TOTAL PARAPROFESSIONAL STAFF,90.06,5305352,58909
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CAMPUS OFFICE/CLERICAL,7.28,368855,50664
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CENTRAL OFFICE/CLERICAL,0.34,40000,116891
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,MAINTENANCE,0.76,48206,63039
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,OTHR NON-EXEMPT AUX INC VOLUNT,2.26,99489,44072
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER, ,TOTAL AUXILIARY STAFF,10.64,556550,52284
20,BEXAR COUNTY,15835,GREAT HEARTS TEXAS,OPEN ENROLLMENT CHARTER, ,TOTAL PERSONNEL,346.68,22357266,64489
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,PRE-KINDERGARTEN,56.76,3392727,59769
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,KINDERGARTEN,45.5,2611496,57398
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,ELEMENTARY (GRADES 1-6),0.93,56228,60780
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,MIDDLE SCHOOL (GRADES 6 - 8),34.01,2007540,59021
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,ALL GRADE LEVELS,66.57,3980087,59790
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 1,48.71,2834483,58195
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 2,51.4,2973663,57848
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 3,53.18,3082808,57971
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 4,55.45,3193330,57588
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 5,56.12,3260074,58087
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 6,56.21,3298633,58684
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 7,47.38,2779382,58662
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADE 8,46.23,2722035,58886
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,GRADES 9-12,288.04,16757638,58178
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,TEACHING STAFF,TOTAL TEACHING STAFF,906.49,52950124,58412
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,ATHLETIC TRAINER,3,197356,65785
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,AUDIOLOGIST,1,69347,69347
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,BUSINESS SERVICES PROFESSIONAL,2,179636,89818
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,COMMUNICATIONS PROFESSIONAL,3,198832,66277
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,COUNSELOR,38.12,2715964,71248
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,DEPARTMENT HEAD,53.91,3229497,59902
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,EDUCATIONAL DIAGNOSTICIAN,2,161684,80842
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,FOOD SERVICE PROFESSIONAL,2,158288,79144
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,LEA/CMP INFO TECH PROFESSIONAL,11,823582,74871
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,LIBRARIAN,20,1227397,61370
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,LSSP/PSYCHOLOGIST,9,625400,69489
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,MAINTENANCE,1,66015,66015
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,OTHR LEA EXEMPT PROFESSNAL AUX,10,877208,87721
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,SCHOOL NURSE,27,1584736,58694
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,SECURITY,1,88196,88196
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,SOCIAL WORKER,15,979742,65317
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,SPEECH THRPST/SPEECH-LANG PATH,6,414573,69096
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,TEACHER FACILITATOR,88.22,5400456,61217
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,TRANSPORTATION,1,92149,92149
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,TRUANT OFF/VISIT TEACHER,3,265416,88472
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,WORK-BASED LEARNING SITE COOR,0.08,5554,70842
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,SUPPORT STAFF,TOTAL SUPPORT STAFF,297.33,19361028,65116
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,ASSISTANT PRINCIPAL,43,3182218,74005
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,ASST/ASSOC/DEPUTY SUPERINTEND.,1,127000,127000
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,ATHLETIC DIRECTOR,2,176561,88281
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,DIST INSTR PGM DIR OR EXC DIR,23.5,1993202,84817
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,PRINCIPAL,23,2084645,90637
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,SUPERINTENDENT/CAO/CEO/PRESDNT,0.5,62000,124000
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,TEACHER SUPERVISOR,1,83915,83915
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,ADMINISTRATIVE STAFF,TOTAL ADMINISTRATIVE STAFF,94,7709541,82016
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD, ,TOTAL PROFESSIONAL STAFF,1297.82,80020693,61658
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,PARAPROFESSIONAL STAFF,EDUCATIONAL AIDE,209.87,4741134,22591
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,PARAPROFESSIONAL STAFF,TOTAL PARAPROFESSIONAL STAFF,209.87,4741134,22591
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,BUSNESS/FINANCE CLERICAL,14,478289,34164
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,CAMPUS OFFICE/CLERICAL,104.44,3100622,29688
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,CENTRAL OFFICE/CLERICAL,55.41,2005840,36199
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,CHILD NUTRITION,148.06,3239430,21879
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,CUSTODIAL,117.88,3396809,28816
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,ELECTRICIAN,7,315587,45084
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,HVAC,11,451825,41075
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,INFORMATION TECHNOLOGY TECHNIC,14,658431,47031
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,MAINTENANCE,34,1248569,36723
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,OTHR NON-EXEMPT AUX INC VOLUNT,5,112200,22440
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,PLUMBER,6,267744,44624
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,SAFETY/SECURITY,24.77,1137666,45929
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,TRANSPORTATION,47.92,1334141,27841
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD,AUXILIARY STAFF,WAREHOUSE,13,487925,37533
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD, ,TOTAL AUXILIARY STAFF,602.48,18235078,30267
20,BEXAR COUNTY,15904,HARLANDALE ISD,TRADITIONAL ISD/CSD, ,TOTAL PERSONNEL,2110.17,102996905,48810
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,PRE-KINDERGARTEN,3,166500,55500
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,KINDERGARTEN,14.6,814588,55788
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,KINDERGARTEN/ELEMENTARY (K-6),10.99,622939,56685
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,ELEMENTARY (GRADES 1-6),7.32,404171,55236
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,MIDDLE SCHOOL (GRADES 6 - 8),14.29,738587,51674
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 1,14.03,780066,55601
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 2,15.19,839889,55307
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 3,15.54,872853,56153
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 4,17.61,993522,56426
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 5,19.23,1080640,56207
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 6,30.96,1722503,55636
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 7,28.18,1553298,55115
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADE 8,29.06,1623854,55887
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADES 9-12,103.09,5848122,56726
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,TEACHING STAFF,TOTAL TEACHING STAFF,323.09,18061532,55903
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,SUPPORT STAFF,BUSINESS SERVICES PROFESSIONAL,6,446240,74373
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,SUPPORT STAFF,COMMUNICATIONS PROFESSIONAL,3.33,201757,60657
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,SUPPORT STAFF,LEA/CMP INFO TECH PROFESSIONAL,1,68935,68935
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,SUPPORT STAFF,MAINTENANCE,1,81000,81000
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,SUPPORT STAFF,OTH CAMP EXEMPT PROFESSNAL AUX,49.45,2891411,58473
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,SUPPORT STAFF,OTHR LEA EXEMPT PROFESSNAL AUX,2,176000,88000
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,SUPPORT STAFF,TOTAL SUPPORT STAFF,62.77,3865343,61575
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,ASSISTANT PRINCIPAL,20.75,1562149,75284
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,DIST INSTR PGM DIR OR EXC DIR,3,265879,88626
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,PRINCIPAL,8,749179,93647
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,SUPERINTENDENT/CAO/CEO/PRESDNT,1,122487,122487
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,TEACHER SUPERVISOR,7.51,552053,73537
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,ADMINISTRATIVE STAFF,TOTAL ADMINISTRATIVE STAFF,40.26,3251747,80774
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER, ,TOTAL PROFESSIONAL STAFF,426.12,25178622,59088
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,PARAPROFESSIONAL STAFF,EDUCATIONAL AIDE,49.82,1189855,23884
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,PARAPROFESSIONAL STAFF,TOTAL PARAPROFESSIONAL STAFF,49.82,1189855,23884
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CAMPUS OFFICE/CLERICAL,38.66,978799,25320
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CAMPUS TECHNOLOGY SPECIALIST,8,243106,30388
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,CHILD NUTRITION,8,185322,23165
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER,AUXILIARY STAFF,SAFETY/SECURITY,2.49,67682,27182
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER, ,TOTAL AUXILIARY STAFF,57.15,1474909,25809
20,BEXAR COUNTY,15828,HARMONY SCIENCE ACAD (SAN ANTONIO),OPEN ENROLLMENT CHARTER, ,TOTAL PERSONNEL,533.09,27843386,52231
20,BEXAR COUNTY,15833,HENRY FORD ACADEMY ALAMEDA SCHOOL,OPEN ENROLLMENT CHARTER,TEACHING STAFF,GRADES 9-12,8.29,371537,44832
